,Date,E3_Fiscal measures,E4_International support,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,ConfirmedCases,ConfirmedDeaths,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,C1_School closing (0),C1_School closing (1),C1_School closing (2),C1_School closing (3),C2_Workplace closing (0),C2_Workplace closing (1),C2_Workplace closing (2),C2_Workplace closing (3),C3_Cancel public events (0),C3_Cancel public events (1),C3_Cancel public events (2),C4_Restrictions on gatherings (0),C4_Restrictions on gatherings (1),C4_Restrictions on gatherings (2),C4_Restrictions on gatherings (3),C4_Restrictions on gatherings (4),C5_Close public transport (0),C5_Close public transport (1),C5_Close public transport (2),C6_Stay at home requirements (0),C6_Stay at home requirements (1),C6_Stay at home requirements (2),C6_Stay at home requirements (3),C7_Restrictions on internal movement (0),C7_Restrictions on internal movement (1),C7_Restrictions on internal movement (2),C8_International travel controls (0),C8_International travel controls (1),C8_International travel controls (2),C8_International travel controls (3),C8_International travel controls (4),E1_Income support (0),E1_Income support (1),E1_Income support (2),E2_Debt/contract relief (0),E2_Debt/contract relief (1),E2_Debt/contract relief (2),H1_Public information campaigns (0),H1_Public information campaigns (1),H1_Public information campaigns (2),H2_Testing policy (0),H2_Testing policy (1),H2_Testing policy (2),H2_Testing policy (3),H3_Contact tracing (0),H3_Contact tracing (1),H3_Contact tracing (2),H7_Vaccination policy (0),H7_Vaccination policy (1),H7_Vaccination policy (2),H7_Vaccination policy (3),H7_Vaccination policy (4),H7_Vaccination policy (5)
31,01/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
32,02/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
33,03/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
34,04/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
35,05/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
36,06/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
37,07/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0
38,08/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0
39,09/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0
40,10/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0
41,11/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0
42,12/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0
43,13/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0
44,14/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0
45,15/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0
46,16/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0
47,17/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0
48,18/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,0,0,7,3,0,0,7,3,3,7,0,0,0,0,0
49,19/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,8,0,0,8,3,0,0,8,3,3,8,0,0,0,0,0
50,20/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,8,0,0,8,3,0,0,8,3,3,8,0,0,0,0,0
51,21/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,8,0,0,8,3,0,0,8,3,3,8,0,0,0,0,0
52,22/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,8,0,0,8,3,0,0,8,3,3,8,0,0,0,0,0
53,23/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,8,0,0,8,3,0,0,8,3,3,8,0,0,0,0,0
54,24/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,8,0,0,8,3,0,0,8,3,3,8,0,0,0,0,0
55,25/02/2020,0,0,0,0,0,1,0,0,0,8.89,10.26,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,9,0,0,9,3,0,0,9,3,3,9,0,0,0,0,0
56,26/02/2020,0,0,0,0,0,2,0,0,0,8.89,10.26,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,9,0,0,9,3,0,0,9,3,3,9,0,0,0,0,0
57,27/02/2020,0,0,0,0,0,3,0,0,0,8.89,10.26,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,9,0,0,9,3,0,0,9,3,3,9,0,0,0,0,0
58,28/02/2020,0,0,0,0,0,11,0,0,0,8.89,10.26,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,9,0,0,9,3,0,0,9,3,3,9,0,0,0,0,0
59,29/02/2020,0,0,0,0,0,14,0,0,0,8.89,10.26,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,9,0,0,9,3,0,0,9,3,3,9,0,0,0,0,0
60,01/03/2020,0,0,0,0,0,14,0,0,0,8.89,10.26,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,9,0,0,9,3,0,0,9,3,3,9,0,0,0,0,0
61,02/03/2020,0,0,0,0,0,19,0,0,0,8.89,10.26,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,10,0,0,10,3,0,0,10,3,3,10,0,0,0,0,0
62,03/03/2020,0,0,0,0,0,32,0,0,0,8.89,10.26,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,10,0,0,10,3,0,0,10,3,3,10,0,0,0,0,0
63,04/03/2020,0,0,0,0,0,62,0,0,0,8.89,10.26,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,10,0,0,10,3,0,0,10,3,3,10,0,0,0,0,0
64,05/03/2020,0,0,0,0,0,87,0,0,0,8.89,10.26,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,10,0,0,10,3,0,0,10,3,3,10,0,0,0,0,0
65,06/03/2020,0,0,0,0,0,146,0,0,0,8.89,10.26,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,10,0,0,10,3,0,0,10,3,3,10,0,0,0,0,0
66,07/03/2020,0,0,0,0,0,179,0,0,0,8.89,10.26,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,10,0,0,10,6,0,0,10,6,6,10,0,0,0,0,0
67,08/03/2020,0,0,0,0,0,225,0,0,0,8.89,10.26,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,11,0,0,11,6,0,0,11,6,6,11,0,0,0,0,0
68,09/03/2020,0,4253000,0,0,0,326,0,11.11,14.29,15.56,17.95,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,11,0,0,11,6,0,0,11,6,6,11,0,0,0,0,0
69,10/03/2020,0,0,0,0,0,424,1,11.11,14.29,15.56,17.95,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,11,0,0,11,6,0,0,11,6,6,11,0,0,0,0,0
70,11/03/2020,0,0,6949668,0,0,620,1,11.11,14.29,20.56,17.95,37.5,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,11,0,0,11,6,0,0,11,6,6,11,0,0,0,0,0
71,12/03/2020,0,0,0,0,0,771,2,27.78,28.57,30.56,29.49,37.5,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,11,0,0,11,6,0,0,11,6,6,11,0,0,0,0,0
72,13/03/2020,0,0,0,0,0,923,3,27.78,28.57,30.56,29.49,37.5,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,11,0,0,11,6,0,0,11,6,6,11,0,0,0,0,0
73,14/03/2020,0,0,0,0,0,994,5,27.78,28.57,30.56,29.49,37.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,12,0,0,12,6,0,0,12,6,6,12,0,0,0,0,0
74,15/03/2020,0,0,0,0,0,1063,7,27.78,28.57,30.56,29.49,37.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,12,0,0,12,6,0,0,12,6,6,12,0,0,0,0,0
75,16/03/2020,0,0,0,0,0,1146,8,27.78,28.57,30.56,29.49,37.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,12,0,0,12,6,0,0,12,6,6,12,0,0,0,0,0
76,17/03/2020,0,0,0,0,0,1265,14,35.19,39.29,35,34.62,37.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,12,0,0,12,6,0,0,12,6,6,12,0,0,0,0,0
77,18/03/2020,0,0,0,0,0,1410,21,35.19,39.29,35,34.62,37.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,12,0,0,12,6,0,0,12,6,6,12,0,0,0,0,0
78,19/03/2020,484840000,0,0,0,0,1553,30,43.52,50,40,40.38,37.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,12,0,0,12,6,0,0,12,6,6,12,0,0,0,0,0
79,20/03/2020,7640801000,0,0,0,0,1733,38,43.52,50,40,40.38,37.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,13,0,0,13,6,0,0,13,6,6,13,0,0,0,0,0
80,21/03/2020,0,0,0,0,0,1868,49,43.52,50,40,40.38,37.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,13,0,0,13,6,0,0,13,6,6,13,0,0,0,0,0
81,22/03/2020,0,0,0,0,0,1986,60,43.52,50,40,40.38,37.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,13,0,0,13,6,0,0,13,6,6,13,0,0,0,0,0
82,23/03/2020,0,0,0,0,0,2168,81,43.52,50,36.67,36.54,37.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,13,0,0,13,6,0,0,13,6,0,13,0,0,0,0,0
83,24/03/2020,0,0,0,0,0,2398,103,43.52,50,36.67,36.54,37.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,13,0,0,13,6,0,0,13,6,0,13,0,0,0,0,0
84,25/03/2020,0,0,0,0,0,2712,134,50.93,64.29,41.11,41.67,37.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,13,0,0,13,9,0,0,13,9,0,13,0,0,0,0,0
85,26/03/2020,0,0,0,0,0,2998,166,50.93,64.29,41.11,41.67,37.5,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,14,0,0,14,0,0,0,14,0,0,14,0,0,0,0,14,0,0,14,0,0,14,0,0,14,9,0,0,14,9,0,14,0,0,0,0,0
86,27/03/2020,0,0,0,0,0,3363,201,50.93,64.29,41.11,41.67,37.5,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,14,0,0,14,0,0,0,14,0,0,14,0,0,0,0,14,0,0,14,0,0,14,3,3,14,9,0,0,14,9,0,14,0,0,0,0,0
