,Date,E3_Fiscal measures,E4_International support,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,ConfirmedCases,ConfirmedDeaths,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,C1_School closing (0),C1_School closing (1),C1_School closing (2),C1_School closing (3),C2_Workplace closing (0),C2_Workplace closing (1),C2_Workplace closing (2),C2_Workplace closing (3),C3_Cancel public events (0),C3_Cancel public events (1),C3_Cancel public events (2),C4_Restrictions on gatherings (0),C4_Restrictions on gatherings (1),C4_Restrictions on gatherings (2),C4_Restrictions on gatherings (3),C4_Restrictions on gatherings (4),C5_Close public transport (0),C5_Close public transport (1),C5_Close public transport (2),C6_Stay at home requirements (0),C6_Stay at home requirements (1),C6_Stay at home requirements (2),C6_Stay at home requirements (3),C7_Restrictions on internal movement (0),C7_Restrictions on internal movement (1),C7_Restrictions on internal movement (2),C8_International travel controls (0),C8_International travel controls (1),C8_International travel controls (2),C8_International travel controls (3),C8_International travel controls (4),E1_Income support (0),E1_Income support (1),E1_Income support (2),E2_Debt/contract relief (0),E2_Debt/contract relief (1),E2_Debt/contract relief (2),H1_Public information campaigns (0),H1_Public information campaigns (1),H1_Public information campaigns (2),H2_Testing policy (0),H2_Testing policy (1),H2_Testing policy (2),H2_Testing policy (3),H3_Contact tracing (0),H3_Contact tracing (1),H3_Contact tracing (2),H7_Vaccination policy (0),H7_Vaccination policy (1),H7_Vaccination policy (2),H7_Vaccination policy (3),H7_Vaccination policy (4),H7_Vaccination policy (5)
30,31/01/2020,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0
31,01/02/2020,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
32,02/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
33,03/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
34,04/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
35,05/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
36,06/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
37,07/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0
38,08/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0
39,09/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,3,3,6,0,0,0,6,0,0,6,0,0,0,0,0
40,10/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,3,3,6,0,0,0,6,0,0,6,0,0,0,0,0
41,11/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,3,3,6,0,0,0,6,0,0,6,0,0,0,0,0
42,12/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,3,3,6,0,0,0,6,0,0,6,0,0,0,0,0
43,13/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,3,3,7,0,0,0,7,0,0,7,0,0,0,0,0
44,14/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,3,3,7,0,0,0,7,0,0,7,0,0,0,0,0
45,15/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,3,3,7,0,0,0,7,0,0,7,0,0,0,0,0
46,16/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,3,3,7,0,0,0,7,0,0,7,0,0,0,0,0
47,17/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,3,3,7,0,0,0,7,0,0,7,0,0,0,0,0
48,18/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,3,3,7,0,0,0,7,0,0,7,0,0,0,0,0
49,19/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,8,3,3,8,0,0,0,8,0,0,8,0,0,0,0,0
50,20/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,3,3,0,8,0,0,8,0,0,8,3,3,8,0,0,0,8,0,0,8,0,0,0,0,0
51,21/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,3,3,0,8,0,0,8,0,0,8,3,3,8,0,0,0,8,0,0,8,0,0,0,0,0
52,22/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,3,3,0,8,0,0,8,0,0,8,3,3,8,0,0,0,8,0,0,8,0,0,0,0,0
53,23/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,3,3,0,8,0,0,8,0,0,8,3,3,8,0,0,0,8,0,0,8,0,0,0,0,0
54,24/02/2020,0,0,0,,0,0,0,19.44,25,11.67,13.46,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,3,3,0,8,0,0,8,0,0,8,3,3,8,0,0,0,8,0,0,8,0,0,0,0,0
55,25/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,3,3,0,9,0,0,9,0,0,9,3,3,9,0,0,0,9,0,0,9,0,0,0,0,0
56,26/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,3,3,0,9,0,0,9,0,0,9,3,3,9,0,0,0,9,0,0,9,0,0,0,0,0
57,27/02/2020,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,3,3,0,9,0,0,9,0,0,9,6,6,9,0,0,0,9,0,0,9,0,0,0,0,0
58,28/02/2020,0,0,0,0,0,1,0,19.44,25,20.56,23.72,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,3,3,0,9,0,0,9,0,0,9,6,6,9,0,0,0,9,0,0,9,0,0,0,0,0
59,29/02/2020,0,0,0,0,0,1,0,19.44,25,20.56,23.72,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,3,3,0,9,0,0,9,0,0,9,6,6,9,0,0,0,9,0,0,9,0,0,0,0,0
60,01/03/2020,0,0,0,0,0,1,0,19.44,25,20.56,23.72,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,3,3,0,9,0,0,9,0,0,9,6,6,9,0,0,0,9,0,0,9,0,0,0,0,0
61,02/03/2020,0,0,0,0,0,1,0,19.44,25,20.56,23.72,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,3,3,3,0,10,0,0,10,0,0,10,6,6,10,0,0,0,10,0,0,10,0,0,0,0,0
62,03/03/2020,0,0,0,0,0,1,0,19.44,25,20.56,23.72,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,3,3,3,0,10,0,0,10,0,0,10,6,6,10,0,0,0,10,0,0,10,0,0,0,0,0
63,04/03/2020,0,0,0,0,0,3,0,19.44,25,20.56,23.72,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,3,3,3,0,10,0,0,10,0,0,10,6,6,10,0,0,0,10,0,0,10,0,0,0,0,0
64,05/03/2020,0,0,0,0,0,3,0,19.44,25,20.56,23.72,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,3,3,3,0,10,0,0,10,0,0,10,6,6,10,0,0,0,10,0,0,10,0,0,0,0,0
65,06/03/2020,0,0,0,0,0,4,0,19.44,25,20.56,23.72,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,3,3,3,0,10,0,0,10,0,0,10,6,6,10,0,0,0,10,0,0,10,0,0,0,0,0
66,07/03/2020,0,0,0,0,0,5,0,19.44,25,20.56,23.72,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,3,3,3,0,10,0,0,10,0,0,10,6,6,10,0,0,0,10,0,0,10,0,0,0,0,0
67,08/03/2020,0,0,0,0,0,5,0,19.44,25,20.56,23.72,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,3,3,3,0,11,0,0,11,0,0,11,6,6,11,0,0,0,11,0,0,11,0,0,0,0,0
68,09/03/2020,0,0,0,0,0,5,0,19.44,25,20.56,23.72,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,6,6,0,11,0,0,11,0,0,11,6,6,11,0,0,0,11,0,0,11,0,0,0,0,0
69,10/03/2020,0,0,0,0,0,5,0,19.44,25,20.56,23.72,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,6,6,0,11,0,0,11,0,0,11,6,6,11,0,0,0,11,0,0,11,0,0,0,0,0
70,11/03/2020,0,0,0,0,0,5,0,19.44,25,20.56,23.72,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,6,6,0,11,0,0,11,0,0,11,6,6,11,0,0,0,11,0,0,11,0,0,0,0,0
71,12/03/2020,0,0,0,0,0,5,0,19.44,25,20.56,23.72,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,6,6,0,11,0,0,11,0,0,11,6,6,11,0,0,0,11,0,0,11,0,0,0,0,0
72,13/03/2020,0,0,0,0,0,5,0,19.44,25,20.56,23.72,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,6,6,0,11,0,0,11,0,0,11,6,6,11,0,0,0,11,0,0,11,0,0,0,0,0
73,14/03/2020,0,0,0,0,0,6,0,19.44,25,20.56,23.72,0,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,6,6,0,12,0,0,12,0,0,12,6,6,12,0,0,0,12,0,0,12,0,0,0,0,0
74,15/03/2020,0,0,0,0,0,8,0,19.44,25,20.56,23.72,0,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,6,6,0,12,0,0,12,0,0,12,6,6,12,0,0,0,12,0,0,12,0,0,0,0,0
75,16/03/2020,0,0,0,0,0,8,0,36.11,39.29,30.56,35.26,0,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,6,6,0,12,0,0,12,0,0,12,9,9,12,0,0,0,12,0,0,12,0,0,0,0,0
76,17/03/2020,11500000000,0,297228142,0,0,12,0,36.11,39.29,35.56,35.26,37.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,6,6,0,12,0,0,12,0,0,12,9,9,12,3,0,0,12,3,3,12,0,0,0,0,0
77,18/03/2020,0,0,0,0,0,20,0,36.11,39.29,35.56,35.26,37.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,6,6,0,12,0,0,12,0,0,12,9,9,12,3,0,0,12,3,3,12,0,0,0,0,0
78,19/03/2020,0,0,0,0,0,28,0,36.11,39.29,35.56,35.26,37.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,6,6,0,12,0,0,12,0,0,12,9,9,12,3,0,0,12,3,3,12,0,0,0,0,0
79,20/03/2020,0,0,0,0,0,39,0,38.89,42.86,37.22,37.18,37.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,6,6,6,0,13,0,0,13,0,0,13,9,9,13,3,0,0,13,3,3,13,0,0,0,0,0
80,21/03/2020,0,0,0,0,0,52,0,58.33,66.67,48.89,50.64,37.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,6,6,6,0,13,0,0,13,0,0,13,9,9,13,3,0,0,13,3,3,13,0,0,0,0,0
81,22/03/2020,0,0,0,0,0,102,0,58.33,66.67,48.89,50.64,37.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,6,6,6,0,13,0,0,13,0,0,13,9,9,13,3,0,0,13,3,3,13,0,0,0,0,0
82,23/03/2020,0,0,0,0,0,102,0,79.63,84.52,61.67,65.38,37.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,6,6,6,0,13,0,0,13,0,0,13,9,9,13,3,0,0,13,3,3,13,0,0,0,0,0
83,24/03/2020,0,0,0,0,0,155,0,87.04,91.67,69.44,70.51,62.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,6,6,6,0,13,0,0,13,0,0,13,9,9,13,3,0,0,13,3,3,13,0,0,0,0,0
84,25/03/2020,0,0,0,0,0,205,0,90.74,95.24,71.67,73.08,62.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,6,6,6,0,13,0,0,13,0,0,13,9,9,13,3,0,0,13,3,3,13,0,0,0,0,0
85,26/03/2020,0,0,0,0,0,283,0,96.3,100,75,76.92,62.5,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,14,0,0,14,0,0,0,14,0,0,14,6,6,6,0,14,0,0,14,0,0,14,9,9,14,3,0,0,14,3,3,14,0,0,0,0,0
