 ,Date,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,C1_School closing (0),C1_School closing (1),C1_School closing (2),C1_School closing (3),C2_Workplace closing (0),C2_Workplace closing (1),C2_Workplace closing (2),C2_Workplace closing (3),C3_Cancel public events (0),C3_Cancel public events (1),C3_Cancel public events (2),C4_Restrictions on gatherings (0),C4_Restrictions on gatherings (1),C4_Restrictions on gatherings (2),C4_Restrictions on gatherings (3),C4_Restrictions on gatherings (4),C5_Close public transport (0),C5_Close public transport (1),C5_Close public transport (2),C6_Stay at home requirements (0),C6_Stay at home requirements (1),C6_Stay at home requirements (2),C6_Stay at home requirements (3),C7_Restrictions on internal movement (0),C7_Restrictions on internal movement (1),C7_Restrictions on internal movement (2),C8_International travel controls (0),C8_International travel controls (1),C8_International travel controls (2),C8_International travel controls (3),C8_International travel controls (4),E1_Income support (0),E1_Income support (1),E1_Income support (2),E2_Debt/contract relief (0),E2_Debt/contract relief (1),E2_Debt/contract relief (2),H1_Public information campaigns (0),H1_Public information campaigns (1),H1_Public information campaigns (2),H2_Testing policy (0),H2_Testing policy (1),H2_Testing policy (2),H2_Testing policy (3),H3_Contact tracing (0),H3_Contact tracing (1),H3_Contact tracing (2),H6_Facial Coverings (0),H6_Facial Coverings (1),H6_Facial Coverings (2),H6_Facial Coverings (3),H6_Facial Coverings (4),H7_Vaccination policy (0),H7_Vaccination policy (1),H7_Vaccination policy (2),H7_Vaccination policy (3),H7_Vaccination policy (4),H7_Vaccination policy (5)
11,12/01/2020,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12,13/01/2020,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
13,14/01/2020,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0
14,15/01/2020,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0
15,16/01/2020,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0
16,17/01/2020,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0
17,18/01/2020,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0
18,19/01/2020,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0
19,20/01/2020,0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0
20,21/01/2020,0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0
21,22/01/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0
22,23/01/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0
23,24/01/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0
24,25/01/2020,0.0,0.0,11.11,11.11,15.56,17.95,0.0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0
25,26/01/2020,4.0,0.0,11.11,11.11,15.56,17.95,0.0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0
26,27/01/2020,5.0,0.0,11.11,11.11,15.56,17.95,0.0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0
27,28/01/2020,5.0,0.0,11.11,11.11,15.56,17.95,0.0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0
28,29/01/2020,6.0,0.0,11.11,11.11,15.56,17.95,0.0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0
29,30/01/2020,9.0,0.0,11.11,11.11,15.56,17.95,0.0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0
30,31/01/2020,9.0,0.0,11.11,11.11,15.56,17.95,0.0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0
31,01/02/2020,12.0,0.0,19.44,19.44,20.56,23.72,0.0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0
32,02/02/2020,12.0,0.0,19.44,19.44,20.56,23.72,0.0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0
33,03/02/2020,12.0,0.0,19.44,19.44,20.56,23.72,0.0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0
34,04/02/2020,13.0,0.0,19.44,19.44,20.56,23.72,0.0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0
35,05/02/2020,13.0,0.0,19.44,19.44,20.56,23.72,0.0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0
36,06/02/2020,14.0,0.0,19.44,19.44,20.56,23.72,0.0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0
37,07/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0
38,08/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0
39,09/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0
40,10/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0
41,11/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0
42,12/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,3,3,6,3,0,0,6,3,3,6,0,0,0,0,6,0,0,0,0,0
43,13/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,3,3,7,3,0,0,7,3,3,7,0,0,0,0,7,0,0,0,0,0
44,14/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,3,3,7,3,0,0,7,3,3,7,0,0,0,0,7,0,0,0,0,0
45,15/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,3,3,7,3,0,0,7,3,3,7,0,0,0,0,7,0,0,0,0,0
46,16/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,3,3,7,3,0,0,7,3,3,7,0,0,0,0,7,0,0,0,0,0
47,17/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,3,3,7,3,0,0,7,3,3,7,0,0,0,0,7,0,0,0,0,0
48,18/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,3,3,7,3,0,0,7,3,3,7,0,0,0,0,7,0,0,0,0,0
49,19/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,3,3,0,8,0,0,8,0,0,8,3,3,8,3,0,0,8,3,3,8,0,0,0,0,8,0,0,0,0,0
50,20/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,3,3,0,8,0,0,8,0,0,8,3,3,8,3,0,0,8,3,3,8,0,0,0,0,8,0,0,0,0,0
51,21/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,3,3,0,8,0,0,8,0,0,8,3,3,8,3,0,0,8,3,3,8,0,0,0,0,8,0,0,0,0,0
52,22/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,3,3,0,8,0,0,8,0,0,8,3,3,8,3,0,0,8,3,3,8,0,0,0,0,8,0,0,0,0,0
53,23/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,3,3,0,8,0,0,8,0,0,8,3,3,8,3,0,0,8,3,3,8,0,0,0,0,8,0,0,0,0,0
54,24/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,3,3,0,8,0,0,8,0,0,8,3,3,8,3,0,0,8,3,3,8,0,0,0,0,8,0,0,0,0,0
55,25/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,3,3,0,9,0,0,9,0,0,9,3,3,9,3,0,0,9,3,3,9,0,0,0,0,9,0,0,0,0,0
56,26/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,3,3,0,9,0,0,9,0,0,9,3,3,9,3,0,0,9,3,3,9,0,0,0,0,9,0,0,0,0,0
57,27/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,3,3,0,9,0,0,9,0,0,9,3,3,9,3,0,0,9,3,3,9,0,0,0,0,9,0,0,0,0,0
58,28/02/2020,15.0,0.0,19.44,19.44,20.56,23.72,0.0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,3,3,0,9,0,0,9,0,0,9,3,3,9,3,0,0,9,3,3,9,0,0,0,0,9,0,0,0,0,0
59,29/02/2020,25.0,0.0,19.44,19.44,20.56,23.72,0.0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,3,3,0,9,0,0,9,0,0,9,3,3,9,3,0,0,9,3,3,9,0,0,0,0,9,0,0,0,0,0
60,01/03/2020,27.0,1.0,19.44,19.44,20.56,23.72,0.0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,3,3,0,9,0,0,9,0,0,9,6,6,9,6,0,0,9,6,6,9,0,0,0,0,9,0,0,0,0,0
61,02/03/2020,30.0,1.0,19.44,19.44,20.56,23.72,0.0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,3,3,3,0,10,0,0,10,0,0,10,6,6,10,6,0,0,10,6,6,10,0,0,0,0,10,0,0,0,0,0
62,03/03/2020,39.0,1.0,19.44,19.44,20.56,23.72,0.0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,3,3,3,0,10,0,0,10,0,0,10,6,6,10,6,0,0,10,6,6,10,0,0,0,0,10,0,0,0,0,0
63,04/03/2020,52.0,2.0,19.44,19.44,20.56,23.72,0.0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,3,3,3,0,10,0,0,10,0,0,10,6,6,10,6,0,0,10,6,6,10,0,0,0,0,10,0,0,0,0,0
64,05/03/2020,55.0,2.0,19.44,19.44,20.56,23.72,0.0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,3,3,3,0,10,0,0,10,0,0,10,6,6,10,6,0,0,10,6,6,10,0,0,0,0,10,0,0,0,0,0
65,06/03/2020,60.0,2.0,19.44,19.44,20.56,23.72,0.0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,3,3,3,0,10,0,0,10,0,0,10,6,6,10,6,0,0,10,6,6,10,0,0,0,0,10,0,0,0,0,0
66,07/03/2020,63.0,2.0,19.44,19.44,20.56,23.72,0.0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,3,3,3,0,10,0,0,10,0,0,10,6,6,10,6,0,0,10,6,6,10,0,0,0,0,10,0,0,0,0,0
67,08/03/2020,76.0,3.0,19.44,19.44,20.56,23.72,0.0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,6,6,0,11,0,0,11,0,0,11,6,6,11,6,0,0,11,6,6,11,0,0,0,0,11,0,0,0,0,0
68,09/03/2020,91.0,3.0,19.44,19.44,20.56,23.72,0.0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,6,6,0,11,0,0,11,0,0,11,6,6,11,6,0,0,11,6,6,11,0,0,0,0,11,0,0,0,0,0
69,10/03/2020,107.0,3.0,19.44,19.44,20.56,23.72,0.0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,6,6,0,11,0,0,11,0,0,11,6,6,11,6,0,0,11,6,6,11,0,0,0,0,11,0,0,0,0,0
70,11/03/2020,128.0,3.0,19.44,19.44,20.56,23.72,0.0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,6,6,0,11,0,0,11,0,0,11,6,6,11,6,0,0,11,6,6,11,0,0,0,0,11,0,0,0,0,0
71,12/03/2020,128.0,3.0,19.44,19.44,22.22,23.72,12.5,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,6,6,0,11,0,0,11,0,0,11,6,6,11,6,0,0,11,6,6,11,0,0,0,0,11,0,0,0,0,0
72,13/03/2020,200.0,3.0,19.44,19.44,22.22,23.72,12.5,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,6,6,0,11,0,0,11,0,0,11,6,6,11,6,0,0,11,6,6,11,0,0,0,0,11,0,0,0,0,0
73,14/03/2020,250.0,3.0,19.44,19.44,22.22,23.72,12.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,6,6,0,12,0,0,12,0,0,12,6,6,12,6,0,0,12,6,6,12,0,0,0,0,12,0,0,0,0,0
74,15/03/2020,297.0,3.0,19.44,19.44,22.22,23.72,12.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,6,6,0,12,0,0,12,0,0,12,6,6,12,6,0,0,12,6,6,12,0,0,0,0,12,0,0,0,0,0
75,16/03/2020,377.0,3.0,30.56,30.56,28.89,31.41,12.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,6,6,0,12,0,0,12,0,0,12,6,6,12,6,0,0,12,6,6,12,0,0,0,0,12,0,0,0,0,0
76,17/03/2020,452.0,5.0,30.56,30.56,28.89,31.41,12.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,6,6,0,12,0,0,12,0,0,12,6,6,12,6,0,0,12,6,6,12,0,0,0,0,12,0,0,0,0,0
77,18/03/2020,568.0,6.0,36.11,36.11,32.22,35.26,12.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,6,6,0,12,0,0,12,0,0,12,6,6,12,6,0,0,12,6,6,12,0,0,0,0,12,0,0,0,0,0
78,19/03/2020,681.0,6.0,44.44,44.44,37.22,41.03,12.5,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,6,6,0,12,0,0,12,0,0,12,9,9,12,9,0,0,12,9,9,12,0,0,0,0,12,0,0,0,0,0
79,20/03/2020,791.0,7.0,47.22,47.22,38.89,42.95,12.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,6,6,6,0,13,0,0,13,0,0,13,9,9,13,9,0,0,13,9,9,13,0,0,0,0,13,0,0,0,0,0
80,21/03/2020,1071.0,7.0,47.22,47.22,38.89,42.95,12.5,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,6,6,6,0,13,0,0,13,0,0,13,9,9,13,9,0,0,13,9,9,13,0,0,0,0,13,0,0,0,0,0
81,22/03/2020,1549.0,7.0,47.22,47.22,40.56,42.95,25.0,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,13,6,6,6,0,13,0,0,13,0,0,13,9,9,13,9,0,0,13,9,9,13,0,0,0,0,13,0,0,0,0,0
